name	title	country	host	date
PQ377799.1	"Influenza A virus (A/cattle/CO/24-017811-005-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-06-14
PQ377807.1	"Influenza A virus (A/cattle/CO/24-018025-001-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-06-17
PQ377815.1	"Influenza A virus (A/cattle/CO/24-018027-005-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-06-17
PQ377823.1	"Influenza A virus (A/cattle/CO/24-018028-002-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-06-18
PQ377831.1	"Influenza A virus (A/cattle/CO/24-018028-003-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-06-18
PQ377839.1	"Influenza A virus (A/cattle/CO/24-018028-005-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-06-18
PQ377847.1	"Influenza A virus (A/cattle/CO/24-018028-006-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-06-18
PQ377855.1	"Influenza A virus (A/cattle/CO/24-018028-007-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-06-18
PQ377863.1	"Influenza A virus (A/cattle/CO/24-018028-008-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-06-18
PQ377871.1	"Influenza A virus (A/cattle/CO/24-018028-009-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-06-18
PQ377879.1	"Influenza A virus (A/cattle/CO/24-018028-011-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-06-18
PQ377887.1	"Influenza A virus (A/cattle/CO/24-018028-012-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-06-18
PQ377895.1	"Influenza A virus (A/cattle/CO/24-018028-013-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-06-18
PQ377903.1	"Influenza A virus (A/cattle/CO/24-018028-014-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-06-18
PQ377911.1	"Influenza A virus (A/cattle/CO/24-018028-015-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-06-18
PQ377919.1	"Influenza A virus (A/cattle/CO/24-018028-016-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-06-18
PQ377927.1	"Influenza A virus (A/cattle/CO/24-018028-019-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-06-18
PQ377935.1	"Influenza A virus (A/cattle/CO/24-018029-001-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-06-17
PQ377943.1	"Influenza A virus (A/cattle/CO/24-018029-004-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-06-17
PQ377951.1	"Influenza A virus (A/cattle/CO/24-018029-005-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-06-17
PQ377959.1	"Influenza A virus (A/cattle/CO/24-018029-006-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-06-17
PQ377967.1	"Influenza A virus (A/cattle/CO/24-018030-001-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-06-17
PQ377975.1	"Influenza A virus (A/cattle/CO/24-018030-002-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-06-17
PQ377983.1	"Influenza A virus (A/cattle/CO/24-018030-004-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-06-17
PQ377991.1	"Influenza A virus (A/cattle/CO/24-018030-005-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-06-17
PQ377999.1	"Influenza A virus (A/cattle/CO/24-018149-003-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-06-18
PQ378007.1	"Influenza A virus (A/cattle/CO/24-018149-004-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-06-18
PQ378015.1	"Influenza A virus (A/cattle/CO/24-018151-001-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-06-18
PQ378023.1	"Influenza A virus (A/cattle/CO/24-018151-003-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-06-18
PQ378031.1	"Influenza A virus (A/cattle/CO/24-018151-004-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-06-18
PQ378039.1	"Influenza A virus (A/cattle/CO/24-018151-005-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-06-18
PQ378047.1	"Influenza A virus (A/cattle/CO/24-018151-006-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-06-18
PQ378055.1	"Influenza A virus (A/cattle/CO/24-018334-001-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-06-20
PQ378063.1	"Influenza A virus (A/cattle/CO/24-018334-003-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-06-20
PQ378071.1	"Influenza A virus (A/cattle/CO/24-018334-004-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-06-20
PQ378079.1	"Influenza A virus (A/cattle/CO/24-018334-005-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-06-20
PQ378087.1	"Influenza A virus (A/cattle/CO/24-018334-006-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-06-20
PQ378095.1	"Influenza A virus (A/cattle/CO/24-018334-007-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-06-20
PQ378103.1	"Influenza A virus (A/cattle/CO/24-018334-008-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-06-20
PQ378111.1	"Influenza A virus (A/cattle/CO/24-018334-009-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-06-20
PQ378119.1	"Influenza A virus (A/cattle/CO/24-018334-010-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-06-20
PQ378127.1	"Influenza A virus (A/cattle/CO/24-018336-001-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-06-19
PQ378135.1	"Influenza A virus (A/cattle/CO/24-018336-002-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-06-19
PQ378143.1	"Influenza A virus (A/cattle/CO/24-018336-003-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-06-19
PQ378151.1	"Influenza A virus (A/cattle/CO/24-018336-004-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-06-19
PQ378159.1	"Influenza A virus (A/cattle/CO/24-018336-008-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-06-19
PQ378167.1	"Influenza A virus (A/cattle/CO/24-018336-009-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-06-19
PQ378175.1	"Influenza A virus (A/cattle/CO/24-018336-010-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-06-19
PQ378183.1	"Influenza A virus (A/cattle/CO/24-018336-012-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-06-19
PQ378191.1	"Influenza A virus (A/cattle/CO/24-018637-001-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-06-24
PQ378199.1	"Influenza A virus (A/cattle/CO/24-018766-001-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-06-24
PQ378207.1	"Influenza A virus (A/cattle/CO/24-018766-003-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-06-24
PQ378215.1	"Influenza A virus (A/cattle/CO/24-018766-007-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-06-24
PQ378223.1	"Influenza A virus (A/cattle/CO/24-018771-001-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-06-24
PQ378231.1	"Influenza A virus (A/cattle/CO/24-018771-003-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-06-24
PQ378239.1	"Influenza A virus (A/cattle/CO/24-018772-009-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-06-24
PQ378247.1	"Influenza A virus (A/cattle/CO/24-018772-013-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-06-24
PQ378255.1	"Influenza A virus (A/cattle/CO/24-018869-001-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-06-21
PQ378263.1	"Influenza A virus (A/cattle/CO/24-018871-001-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-06-26
PQ378271.1	"Influenza A virus (A/cattle/CO/24-018871-002-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-06-26
PQ378279.1	"Influenza A virus (A/cattle/CO/24-018871-003-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-06-26
PQ378287.1	"Influenza A virus (A/cattle/CO/24-018871-004-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-06-26
PQ378295.1	"Influenza A virus (A/cattle/CO/24-018871-005-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-06-26
PQ378303.1	"Influenza A virus (A/cattle/CO/24-018872-001-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-06-25
PQ378311.1	"Influenza A virus (A/cattle/CO/24-018872-002-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-06-25
PQ378319.1	"Influenza A virus (A/cattle/CO/24-019381-001-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-07-02
PQ378327.1	"Influenza A virus (A/cattle/CO/24-019381-002-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-07-02
PQ378335.1	"Influenza A virus (A/cattle/CO/24-019381-003-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-07-02
PQ378343.1	"Influenza A virus (A/cattle/CO/24-019381-004-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-07-02
PQ378351.1	"Influenza A virus (A/cattle/CO/24-019381-005-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-07-02
PQ378359.1	"Influenza A virus (A/cattle/CO/24-019381-006-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-07-02
PQ378367.1	"Influenza A virus (A/cattle/CO/24-019381-007-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-07-02
PQ378375.1	"Influenza A virus (A/cattle/CO/24-019381-012-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-07-02
PQ378383.1	"Influenza A virus (A/cattle/CO/24-019381-013-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-07-02
PQ378391.1	"Influenza A virus (A/cattle/CO/24-019381-015-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-07-02
PQ378399.1	"Influenza A virus (A/cattle/CO/24-019381-016-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-07-02
PQ378407.1	"Influenza A virus (A/cattle/CO/24-019601-002-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-07-03
PQ378415.1	"Influenza A virus (A/cattle/CO/24-019691-001-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-07-05
PQ378423.1	"Influenza A virus (A/cattle/CO/24-019691-003-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-07-05
PQ378431.1	"Influenza A virus (A/cattle/CO/24-019691-004-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-07-05
PQ378439.1	"Influenza A virus (A/cattle/CO/24-019691-005-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-07-05
PQ378447.1	"Influenza A virus (A/cattle/CO/24-019691-007-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-07-05
PQ378455.1	"Influenza A virus (A/cattle/CO/24-019691-009-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-07-05
PQ378463.1	"Influenza A virus (A/cattle/CO/24-019691-010-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-07-05
PQ378471.1	"Influenza A virus (A/cattle/CO/24-019691-011-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-07-05
PQ378479.1	"Influenza A virus (A/cattle/CO/24-019691-012-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-07-05
PQ378487.1	"Influenza A virus (A/cattle/CO/24-019691-013-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-07-05
PQ378495.1	"Influenza A virus (A/cattle/CO/24-019691-014-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-07-05
PQ378503.1	"Influenza A virus (A/cattle/CO/24-019693-004-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-07-05
PQ378511.1	"Influenza A virus (A/cattle/CO/24-019693-005-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-07-05
PQ378519.1	"Influenza A virus (A/cattle/CO/24-019693-006-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-07-05
PQ378527.1	"Influenza A virus (A/cattle/CO/24-019693-007-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-07-05
PQ378535.1	"Influenza A virus (A/cattle/CO/24-019693-008-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-07-05
PQ378543.1	"Influenza A virus (A/cattle/CO/24-019693-010-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-07-05
PQ378551.1	"Influenza A virus (A/cattle/CO/24-019694-001-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-07-05
PQ378559.1	"Influenza A virus (A/cattle/CO/24-019694-002-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-07-05
PQ378567.1	"Influenza A virus (A/cattle/CO/24-019694-003-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-07-05
PQ378575.1	"Influenza A virus (A/cattle/CO/24-020172-001-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-07-09
PQ378583.1	"Influenza A virus (A/cattle/CO/24-020172-002-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-07-09
PQ378591.1	"Influenza A virus (A/cattle/CO/24-020175-001-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-07-09
PQ378599.1	"Influenza A virus (A/cattle/CO/24-020175-002-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-07-09
PQ378607.1	"Influenza A virus (A/cattle/CO/24-020175-004-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-07-09
PQ378615.1	"Influenza A virus (A/cattle/CO/24-020284-001-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-07-12
PQ378623.1	"Influenza A virus (A/cattle/CO/24-020284-002-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-07-12
PQ378631.1	"Influenza A virus (A/cattle/CO/24-020284-004-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-07-12
PQ378639.1	"Influenza A virus (A/cattle/CO/24-020284-005-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-07-12
PQ378647.1	"Influenza A virus (A/cattle/CO/24-020284-006-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-07-12
PQ378655.1	"Influenza A virus (A/cattle/CO/24-020284-008-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-07-12
PQ378663.1	"Influenza A virus (A/cattle/CO/24-020284-009-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-07-12
PQ378671.1	"Influenza A virus (A/cattle/CO/24-020284-010-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-07-12
PQ378679.1	"Influenza A virus (A/cattle/CO/24-020284-011-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-07-12
PQ378687.1	"Influenza A virus (A/cattle/CO/24-020712-001-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-07-16
PQ378695.1	"Influenza A virus (A/cattle/CO/24-020712-002-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-07-16
PQ378703.1	"Influenza A virus (A/cattle/CO/24-020712-003-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-07-16
PQ378711.1	"Influenza A virus (A/cattle/CO/24-020712-004-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-07-16
PQ378719.1	"Influenza A virus (A/cattle/CO/24-020712-005-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-07-16
PQ378727.1	"Influenza A virus (A/cattle/CO/24-020712-006-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-07-16
PQ378735.1	"Influenza A virus (A/cattle/CO/24-020712-008-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-07-16
PQ378743.1	"Influenza A virus (A/cattle/CO/24-020712-009-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-07-16
PQ378751.1	"Influenza A virus (A/cattle/CO/24-020795-001-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-07-17
PQ378759.1	"Influenza A virus (A/cattle/CO/24-020797-002-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-07-17
PQ378767.1	"Influenza A virus (A/cattle/CO/24-020797-003-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-07-17
PQ378775.1	"Influenza A virus (A/cattle/CO/24-020797-004-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-07-17
PQ378783.1	"Influenza A virus (A/cattle/CO/24-020797-005-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-07-17
PQ378791.1	"Influenza A virus (A/cattle/CO/24-020797-006-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-07-17
PQ378799.1	"Influenza A virus (A/cattle/CO/24-020797-007-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-07-17
PQ378807.1	"Influenza A virus (A/cattle/CO/24-020797-008-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-07-17
PQ378815.1	"Influenza A virus (A/cattle/CO/24-020797-009-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-07-17
PQ378823.1	"Influenza A virus (A/cattle/CO/24-020797-010-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-07-17
PQ378831.1	"Influenza A virus (A/cattle/CO/24-020797-011-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-07-17
PQ378839.1	"Influenza A virus (A/cattle/CO/24-020797-012-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-07-17
PQ378847.1	"Influenza A virus (A/cattle/CO/24-020797-013-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-07-17
PQ378855.1	"Influenza A virus (A/cattle/CO/24-020797-014-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-07-17
PQ378863.1	"Influenza A virus (A/cattle/CO/24-020797-015-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-07-17
PQ378871.1	"Influenza A virus (A/cattle/CO/24-020940-001-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-07-19
PQ378879.1	"Influenza A virus (A/cattle/CO/24-020940-002-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-07-19
PQ378887.1	"Influenza A virus (A/cattle/CO/24-020940-003-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-07-19
PQ378895.1	"Influenza A virus (A/cattle/CO/24-020940-004-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-07-19
PQ378903.1	"Influenza A virus (A/cattle/CO/24-020940-005-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-07-19
PQ378911.1	"Influenza A virus (A/cattle/CO/24-020940-006-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-07-19
PQ378919.1	"Influenza A virus (A/cattle/CO/24-020940-007-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-07-19
PQ378927.1	"Influenza A virus (A/cattle/CO/24-020941-001-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-07-19
PQ378935.1	"Influenza A virus (A/cattle/CO/24-020941-002-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-07-19
PQ378943.1	"Influenza A virus (A/cattle/CO/24-021340-001-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-07-17
PQ378951.1	"Influenza A virus (A/cattle/CO/24-021340-002-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-07-17
PQ378959.1	"Influenza A virus (A/cattle/CO/24-021340-003-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-07-17
PQ378967.1	"Influenza A virus (A/cattle/CO/24-021340-004-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-07-17
PQ378975.1	"Influenza A virus (A/cattle/CO/24-021992-001-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-07-25
PQ378983.1	"Influenza A virus (A/cattle/CO/24-021996-001-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-07-25
PQ378991.1	"Influenza A virus (A/cattle/CO/24-021996-002-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-07-25
PQ378999.1	"Influenza A virus (A/cattle/CO/24-022159-002-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-07-28
PQ379007.1	"Influenza A virus (A/cattle/CO/24-022159-003-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-07-28
PQ379015.1	"Influenza A virus (A/cattle/CO/24-022168-001-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-07-29
PQ379023.1	"Influenza A virus (A/cattle/CO/24-022168-002-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-07-29
PQ379031.1	"Influenza A virus (A/cattle/CO/24-022171-001-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-07-29
PQ379039.1	"Influenza A virus (A/cattle/CO/24-022176-001-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-07-29
PQ379047.1	"Influenza A virus (A/cattle/CO/24-022332-005-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-08-01
PQ379055.1	"Influenza A virus (A/cattle/CO/24-022332-007-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-08-01
