name	title	country	host	date
OM070364.2	Influenza A virus (A/chicken/Sabah/6123/2018(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Malaysia	Gallus gallus	2018-07-XX
ON564780.1	Influenza A virus (A/Bean Goose(Anser fabalis)/South Korea/H5N8/2021(H5N8)) segment 4 hemagglutinin (HA) gene, complete cds	South Korea	Anser fabalis	2021-03-10
MW873510.1	Influenza A virus (A/emperor goose/Alaska/AK18-112/2018(H5N2)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Anser canagicus	2018-09-15
MW873518.1	Influenza A virus (A/emperor goose/Alaska/AK18-402/2018(H5N2)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Anser canagicus	2018-10-07
MW873550.1	Influenza A virus (A/emperor goose/Alaska/AK19-293/2019(H5N2)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Anser canagicus	2019-09-21
MW873598.1	Influenza A virus (A/glaucous-winged gull/Alaska/AK19-428/2019(H5N2)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Larus glaucescens	2019-09-24
MW873718.1	Influenza A virus (A/mallard/Alaska/AK20-526/2020(H5N2)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Anas platyrhynchos	2020-10-22
MW873734.1	Influenza A virus (A/northern pintail/Alaska/AK18-441/2018(H5N2)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Anas acuta	2018-10-14
MW873742.1	Influenza A virus (A/northern pintail/Alaska/AK18-444/2018(H5N2)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Anas acuta	2018-10-14
MW873750.1	Influenza A virus (A/northern pintail/Alaska/AK18-446/2018(H5N2)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Anas acuta	2018-10-14
MW873758.1	Influenza A virus (A/northern pintail/Alaska/AK18-475/2018(H5N2)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Anas acuta	2018-10-15
MW873840.1	Influenza A virus (A/northern pintail/Alaska/UGAI17-5353/2017(H5N2)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Anas acuta	2017-09-20
ON533328.1	Influenza A virus (A/Bean Goose(Anser fabalis)/South Korea/KNU2021-50/2021(H5N8)) segment 4 hemagglutinin (HA) gene, complete cds	South Korea	Anser fabalis	2021-04-06
ON513995.1	Influenza A virus (A/Bean Goose(Anser fabalis)/South Korea/KNU2021-25/2021(H5N8)) segment 4 hemagglutinin (HA) gene, complete cds	South Korea	Anser fabalis	2021-02-17
ON430504.1	Influenza A virus (A/ostrich/Egypt/Egypt-Ostrich-2021-HA/2021(H5N8)) segment 4 hemagglutinin (HA) gene, partial cds	Egypt	Struthio camelus	2021-XX-XX
ON366874.1	Influenza A virus (A/Sanderling/Delaware/518/2021(H5N2)) clone H5 segment 4 hemagglutinin (HA) gene, complete cds	USA	Calidris alba	2021-06-01
ON247929.1	Influenza A virus (A/laying hens/Iraq/ZAINAB-S1/2021(H5N8)) segment 4 hemagglutinin (HA) gene, partial cds	Iraq	Gallus gallus	2021-12-10
MW874389.1	Influenza A virus (A/northern pintail/Alaska/AK19-188E_T1/2019(H5N2)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Anas acuta	2019-09-29
MW874405.1	Influenza A virus (A/northern pintail/Alaska/AK19_200E_T1/2019(H5N2)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Anas acuta	2019-09-29
OM943962.1	Influenza A virus (A/Cygnus olor/Spain/4087-1/2021(H5N1)) segment 4 hemagglutinin (HA) gene, partial cds	Spain	Cygnus olor	2021-12-22
OM943963.1	Influenza A virus (A/Ciconia ciconia/Spain/4087-5/2021(H5N1)) segment 4 hemagglutinin (HA) gene, partial cds	Spain	Ciconia ciconia	2021-12-22
OM943970.1	Influenza A virus (A/Ciconia ciconia/Spain/343-11/2022(H5N1)) segment 4 hemagglutinin (HA) gene, partial cds	Spain	Ciconia ciconia	2022-01-28
OM943973.1	Influenza A virus (A/Ciconia ciconia/Spain/485-2/2022(H5N1)) segment 4 hemagglutinin (HA) gene, partial cds	Spain	Ciconia ciconia	2022-02-09
OM943974.1	Influenza A virus (A/Turkey/Spain/489-6/2022(H5N1)) segment 4 hemagglutinin (HA) gene, partial cds	Spain	Meleagris gallopavo	2022-02-08
OM943978.1	Influenza A virus (A/Turkey/Spain/540-26/2022(H5N1)) segment 4 hemagglutinin (HA) gene, partial cds	Spain	Meleagris gallopavo	2022-02-09
OM943980.1	Influenza A virus (A/Turkey/Spain/586-4/2022(H5N1)) segment 4 hemagglutinin (HA) gene, partial cds	Spain	Meleagris gallopavo	2022-02-14
OM943981.1	Influenza A virus (A/chicken/Spain/587-1/2022(H5N1)) segment 4 hemagglutinin (HA) gene, partial cds	Spain	Gallus gallus	2022-02-14
OM943984.1	Influenza A virus (A/Anser anser/Spain/638-6/2022(H5N1)) segment 4 hemagglutinin (HA) gene, partial cds	Spain	Anser anser	2022-02-17
OM943997.1	Influenza A virus (A/Anser anser/Spain/294-2/2022(H5N1)) segment 4 hemagglutinin (HA) gene, partial cds	Spain	Anser anser	2022-01-26
OM938292.1	Influenza A virus (A/duck/Bangladesh/46161/2020(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Bangladesh	Anas sp.	2020-10-22
OM938314.1	Influenza A virus (A/duck/Bangladesh/46156/2020(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Bangladesh	Anas sp.	2020-10-22
OM938329.1	Influenza A virus (A/duck/Bangladesh/46246/2020(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Bangladesh	Anas sp.	2020-12-21
OM938336.1	Influenza A virus (A/duck/Bangladesh/46244/2020(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Bangladesh	Anas sp.	2020-12-21
OM938352.1	Influenza A virus (A/duck/Bangladesh/46250/2020(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Bangladesh	Anas sp.	2020-12-21
OM938400.1	Influenza A virus (A/duck/Bangladesh/46160/2020(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Bangladesh	Anas sp.	2020-10-22
OM912781.1	Influenza A virus (A/Duck/Ismailia/F6/2021(H5N8)) segment 4 hemagglutinin (HA) gene, partial cds	Egypt	Anatidae	2021-11-28
OM912784.1	Influenza A virus (A/chicken/Beheira/F15/2021(H5N8)) segment 4 hemagglutinin (HA) gene, partial cds	Egypt	Gallus gallus	2021-12-31
OM868039.1	Influenza A virus (A/goose/Hebei/HG12/2021(H5N8)) segment 4 hemagglutinin (HA) gene, complete cds	China	Anatidae	2021-01-XX
MH022716.1	Influenza A virus (A/greenwing duck/Shanghai/SH1/2016(H5N6)) segment 4 hemagglutinin (HA) gene, complete cds	China		2016-11-29
OL369954.1	Influenza A virus (A/wild duck/New South Wales/M11-07138-MD12/2011(H5N3)) segment 4 hemagglutinin (HA) gene, complete cds	Australia	Anas platyrhynchos	2011-05-02
OL370018.1	Influenza A virus (A/wild duck/Victoria/13-2455-5/2013(H5N3)) segment 4 hemagglutinin (HA) gene, complete cds	Australia	Anas platyrhynchos	2013-12-11
OL370131.1	Influenza A virus (A/wild duck/New South Wales/M16-07034-MD02/2016(H5N3)) segment 4 hemagglutinin (HA) gene, complete cds	Australia	Anas platyrhynchos	2016-05-01
OL370137.1	Influenza A virus (A/wild duck/New South Wales/M16-07034-MD14/2016(H5N3)) segment 4 hemagglutinin (HA) gene, complete cds	Australia	Anas platyrhynchos	2016-05-01
OL370205.1	Influenza A virus (A/grey teal/South Australia/17-3278836-11/2017(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Australia	Anas gracilis	2017-02-18
OL370254.1	Influenza A virus (A/wild waterfowl/New South Wales/M17-17862-99/2017(H5N3)) segment 4 hemagglutinin (HA) gene, complete cds	Australia	Anatidae	2017-10-12
OL370418.1	Influenza A virus (A/wild waterbird/Queensland/JCU-272/2019(H5N9)) segment 4 hemagglutinin (HA) gene, complete cds	Australia		2019-08-09
OL370471.1	Influenza A virus (A/Pacific black duck/South Australia/17-3278836-21/2017(H5N3)) segment 4 hemagglutinin (HA) gene, complete cds	Australia	Anas superciliosa	2017-02-18
OL370487.1	Influenza A virus (A/Pacific black duck/Tasmania/14-0593-26/2014(H5N3)) segment 4 hemagglutinin (HA) gene, complete cds	Australia	Anas superciliosa	2014-03-01
OL370519.1	Influenza A virus (A/Pacific black duck/Victoria/17-0997-22/2017(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Australia	Anas superciliosa	2017-03-18
OL370639.1	Influenza A virus (A/grey teal/Victoria/17-0997-462/2017(H5N3)) segment 4 hemagglutinin (HA) gene, complete cds	Australia	Anas gracilis	2017-03-18
OL370711.1	Influenza A virus (A/red-necked stint/Victoria/14-0226-3505-36/2012(H5N7)) segment 4 hemagglutinin (HA) gene, complete cds	Australia	Calidris ruficollis	2012-12-28
OL371039.1	Influenza A virus (A/wild duck/Queensland/P16-10057-34/2016(H5N3)) segment 4 hemagglutinin (HA) gene, complete cds	Australia	Anas platyrhynchos	2016-07-10
OL371255.1	Influenza A virus (A/wild duck/Victoria/14-0961-1/2014(H5N9)) segment 4 hemagglutinin (HA) gene, complete cds	Australia	Anas platyrhynchos	2014-05-13
OL371287.1	Influenza A virus (A/wild duck/Victoria/16-0768-36/2016(H5N3)) segment 4 hemagglutinin (HA) gene, complete cds	Australia	Anas platyrhynchos	2016-04-01
OL371295.1	Influenza A virus (A/wild duck/Victoria/17-00484-022/2017(H5N2)) segment 4 hemagglutinin (HA) gene, complete cds	Australia	Anas platyrhynchos	2017-01-24
OL371303.1	Influenza A virus (A/wild duck/Victoria/17-0484-22/2017(H5N2)) segment 4 hemagglutinin (HA) gene, complete cds	Australia	Anas platyrhynchos	2017-01-24
OL371311.1	Influenza A virus (A/wild duck/Victoria/D1462/2008(H5N3)) segment 4 hemagglutinin (HA) gene, complete cds	Australia	Anas platyrhynchos	2008-03-31
OL371319.1	Influenza A virus (A/wild duck/Western Australia/AS16-3326-185/2016(H5N2)) segment 4 hemagglutinin (HA) gene, complete cds	Australia	Anas platyrhynchos	2016-11-01
OL371375.1	Influenza A virus (A/wild waterbird/Queensland/P17-14428-30/2017(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Australia		2017-06-12
OL371903.1	Influenza A virus (A/wild waterbird/Western Australia/AS19-1358-170/2019(H5N3)) segment 4 hemagglutinin (HA) gene, complete cds	Australia		2019-04-02
OL371911.1	Influenza A virus (A/wild waterbird/Western Australia/AS19-1358-178/2019(H5N7)) segment 4 hemagglutinin (HA) gene, complete cds	Australia		2019-04-02
OL371967.1	Influenza A virus (A/wild waterfowl/Northern Territory/20140781-34/2014(H5N3)) segment 4 hemagglutinin (HA) gene, complete cds	Australia	Anatidae	2014-08-01
OL372143.1	Influenza A virus (A/wild waterfowl/Western Australia/AS16-3326-104/2016(H5N2)) segment 4 hemagglutinin (HA) gene, complete cds	Australia	Anatidae	2016-11-01
OL372151.1	Influenza A virus (A/wild waterfowl/Western Australia/AS16-3326-115/2016(H5N2)) segment 4 hemagglutinin (HA) gene, complete cds	Australia	Anatidae	2016-11-01
OL372175.1	Influenza A virus (A/wild waterfowl/Western Australia/AS16-3326-180/2016(H5N2)) segment 4 hemagglutinin (HA) gene, complete cds	Australia	Anatidae	2016-11-01
OM837856.1	Influenza A virus (A/chicken/Viet Nam/21-369/2021(H5N6)) segment 4 hemagglutinin (HA) gene, partial cds	Viet Nam	Gallus gallus	2021-01-27
OM755625.1	Influenza A virus (A/chicken/Viet Nam/QN-21-279/2021(H5N6)) segment 4 hemagglutinin (HA) gene, partial cds	Viet Nam	Gallus gallus	2021-01-23
OM755627.1	Influenza A virus (A/chicken/Viet Nam/QN-21-187/2021(H5N6)) segment 4 hemagglutinin (HA) gene, partial cds	Viet Nam	Gallus gallus	2021-01-17
OM755628.1	Influenza A virus (A/chicken/Viet Nam/QN-21-237/2021(H5N6)) segment 4 hemagglutinin (HA) gene, partial cds	Viet Nam	Gallus gallus	2021-01-21
OM755629.1	Influenza A virus (A/chicken/Viet Nam/QN-21-255/2021(H5N6)) segment 4 hemagglutinin (HA) gene, partial cds	Viet Nam	Gallus gallus	2021-01-21
OM755630.1	Influenza A virus (A/chicken/Viet Nam/QN-21-438/2021(H5N6)) segment 4 hemagglutinin (HA) gene, partial cds	Viet Nam	Gallus gallus	2021-01-30
OM755631.1	Influenza A virus (A/chicken/Viet Nam/QN-21-956/2021(H5N6)) segment 4 hemagglutinin (HA) gene, partial cds	Viet Nam	Gallus gallus	2021-03-15
OM755632.1	Influenza A virus (A/chicken/Viet Nam/QN-21-1044/2021(H5N6)) segment 4 hemagglutinin (HA) gene, partial cds	Viet Nam	Gallus gallus	2021-03-22
OM755583.1	Influenza A virus (A/chicken/Viet Nam/QN_21_3105/2021(H5N8)) segment 4 hemagglutinin (HA) gene, partial cds	Viet Nam	Gallus gallus	2021-07-05
OM755584.1	Influenza A virus (A/Duck/Viet Nam/QN_21_5289/2021(H5N8)) segment 4 hemagglutinin (HA) gene, partial cds	Viet Nam	Anatidae	2021-11-07
OL477469.1	Influenza A virus (A/chicken/Lesotho/341.10/2021(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Lesotho	Gallus gallus	2021-05-29
OL477524.1	Influenza A virus (A/chicken/Lesotho/352.3/2021(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Lesotho	Gallus gallus	2021-06-05
OM373238.1	Influenza A virus (A/eurasian coot/Shandong/W6137/2020(H5N8)) segment 4 hemagglutinin (HA) gene, complete cds	China	Fulica atra	2020-12-31
OM373310.1	Influenza A virus (A/wild duck/Shandong/W3580/2020(H5N8)) segment 4 hemagglutinin (HA) gene, complete cds	China	Anas platyrhynchos	2020-11-13
OM350186.1	Influenza A virus (A/chicken/Egypt/F13829B/2017(H5N8)) segment 4 hemagglutinin (HA) gene, complete cds	Egypt	Gallus gallus	2017-03-07
OM324352.1	Influenza A virus (A/chicken/Egypt/Q16684C/2019(H5N8)) segment 4 hemagglutinin (HA) gene, complete cds	Egypt	Gallus gallus	2019-01-30
OM319464.1	Influenza A virus (A/mallard/Hokkaido/0110J076C/2021(H5N3)) segment 4 hemagglutinin (HA) gene, complete cds	Japan	Anas platyrhynchos	2021-10-29
MW872782.1	Influenza A virus (A/Muscovy duck/Vietnam/HN6610/2020(H5N6)) segment 4 hemagglutinin (HA) gene, complete cds	Viet Nam	Cairina moschata	2020-09-29
MW872901.1	Influenza A virus (A/Muscovy duck/Vietnam/HN6606/2020(H5N6)) segment 4 hemagglutinin (HA) gene, complete cds	Viet Nam	Cairina moschata	2020-09-29
MW872935.1	Influenza A virus (A/Muscovy duck/Vietnam/HN6607/2020(H5N6)) segment 4 hemagglutinin (HA) gene, complete cds	Viet Nam	Cairina moschata	2020-09-29
MW873143.1	Influenza A virus (A/Muscovy duck/Vietnam/HN6113/2020(H5N6)) segment 4 hemagglutinin (HA) gene, complete cds	Viet Nam	Cairina moschata	2020-02-10
MW873246.1	Influenza A virus (A/Muscovy duck/Vietnam/HN6119/2020(H5N6)) segment 4 hemagglutinin (HA) gene, complete cds	Viet Nam	Cairina moschata	2020-02-10
OM049467.1	Influenza A virus (A/Ducks/Egypt/SA1/2020(H5N8)) segment 4 hemagglutinin (HA) gene, partial cds	Egypt	Anas	2020-01-20
MW357311.1	Influenza A virus (A/northern pintail/Shanghai/JDS20843/2020(H5N8)) segment 4 hemagglutinin (HA) gene, partial cds	China	Anas acuta	2020-11-19
MW362182.1	Influenza A virus (A/spot-billed duck/Shanghai/JDS20867/2020(H5N8)) segment 4 hemagglutinin (HA) gene, partial cds	China	Anas platyrhynchos	2020-11-19
OL354457.1	Influenza A virus (A/chicken/Egypt/N15175C/2018(H5N8)) segment 4 hemagglutinin (HA) gene, complete cds	Egypt	Gallus gallus	2018-02-05
OL354550.1	Influenza A virus (A/chicken/Egypt/F15100/2018(H5N8)) segment 4 hemagglutinin (HA) gene, complete cds	Egypt	Gallus gallus	2018-01-14
OL354558.1	Influenza A virus (A/chicken/Egypt/N15173C/2018(H5N8)) segment 4 hemagglutinin (HA) gene, complete cds	Egypt	Gallus gallus	2018-02-05
OL354574.1	Influenza A virus (A/chicken/Egypt/S18182C/2020(H5N8)) segment 4 hemagglutinin (HA) gene, complete cds	Egypt	Gallus gallus	2020-04-01
OL354606.1	Influenza A virus (A/chicken/Egypt/N15178C/2018(H5N8)) segment 4 hemagglutinin (HA) gene, complete cds	Egypt	Gallus gallus	2018-02-05
OL354757.1	Influenza A virus (A/chicken/Egypt/N15177C/2018(H5N8)) segment 4 hemagglutinin (HA) gene, complete cds	Egypt	Gallus gallus	2018-02-05
OL354834.1	Influenza A virus (A/chicken/Egypt/N15174B/2018(H5N8)) segment 4 hemagglutinin (HA) gene, complete cds	Egypt	Gallus gallus	2018-02-05
OL354888.1	Influenza A virus (A/duck/Egypt/F15089/2018(H5N8)) segment 4 hemagglutinin (HA) gene, complete cds	Egypt	Anas sp.	2018-01-14
OL354899.1	Influenza A virus (A/chicken/Egypt/A19673/2021(H5N8)) segment 4 hemagglutinin (HA) gene, complete cds	Egypt	Gallus gallus	2021-02-10
OL354974.1	Influenza A virus (A/chicken/Egypt/A15037/2018(H5N8)) segment 4 hemagglutinin (HA) gene, complete cds	Egypt	Gallus gallus	2018-01-15
OL354982.1	Influenza A virus (A/Duck/Egypt/A19643/2021(H5N8)) segment 4 hemagglutinin (HA) gene, complete cds	Egypt	Anas sp.	2021-01-26
OL721732.1	Influenza A virus (A/Duck/Chottogram/D091_HA/2018(H5N1)) segment 4 hemagglutinin (HA) gene, partial cds	Bangladesh	Anatidae	2018-01-01
MN759473.1	Influenza A virus (A/duck/Nigeria/VRD19-068DC019T_19RS1081-12/2019(H5N8)) segment 4 hemagglutinin (HA) gene, complete cds	Nigeria	Anatidae	2019-02-23
MN759474.1	Influenza A virus (A/duck/Nigeria/VRD19-068DC004T_19RS1081-10/2019(H5N8)) segment 4 hemagglutinin (HA) gene, complete cds	Nigeria	Anatidae	2019-02-23
MN759475.1	Influenza A virus (A/chicken/Nigeria/VRD-19-023_19RS1081-1/2019(H5N8)) segment 4 hemagglutinin (HA) gene, complete cds	Nigeria	Gallus gallus	2019-01-22
MN759476.1	Influenza A virus (A/chicken/Nigeria/VRD-19-055_19RS1081-3/2019(H5N8)) segment 4 hemagglutinin (HA) gene, complete cds	Nigeria	Gallus gallus	2019-02-09
MN759477.1	Influenza A virus (A/chicken/Nigeria/VRD-19-069_19RS1081-5/2019(H5N8)) segment 4 hemagglutinin (HA) gene, complete cds	Nigeria	Gallus gallus	2019-02-23
MN759478.1	Influenza A virus (A/chicken/Nigeria/VRD-19-073_19RS1081-6/2019(H5N8)) segment 4 hemagglutinin (HA) gene, complete cds	Nigeria	Gallus gallus	2019-02-28
MN759479.1	Influenza A virus (A/duck/Nigeria/KNSB-11-13T_18RS1971-38/2017(H5N8)) segment 4 hemagglutinin (HA) gene, complete cds	Nigeria	Anatidae	2017-09-XX
MN759480.1	Influenza A virus (A/duck/Nigeria/KNSB-8-10T_18RS1971-37/2017(H5N8)) segment 4 hemagglutinin (HA) gene, complete cds	Nigeria	Anatidae	2017-09-XX
MN759481.1	Influenza A virus (A/duck/Nigeria/KNSB-20-23T_18RS1971-39/2017(H5N8)) segment 4 hemagglutinin (HA) gene, complete cds	Nigeria	Anatidae	2017-09-XX
MN759482.1	Influenza A virus (A/duck/Nigeria/KDIG-164-165T_18RS1971-40/2017(H5N8)) segment 4 hemagglutinin (HA) gene, complete cds	Nigeria	Anatidae	2017-09-XX
MN759483.1	Influenza A virus (A/duck/Nigeria/KDIG-171-172C_18RS1971-41/2017(H5N8)) segment 4 hemagglutinin (HA) gene, complete cds	Nigeria	Anatidae	2017-09-XX
MN759484.1	Influenza A virus (A/duck/Nigeria/KDIG-173-174_18RS1971-42/2017(H5N8)) segment 4 hemagglutinin (HA) gene, complete cds	Nigeria	Anatidae	2017-09-XX
MN759485.1	Influenza A virus (A/mallard_duck/Nigeria/KN-AR91-3T_18RS1971-45/2017(H5N8)) segment 4 hemagglutinin (HA) gene, complete cds	Nigeria	Anas platyrhynchos	2017-02-XX
MN759486.1	Influenza A virus (A/muscovy_duck/Nigeria/KN-P31-33T_18RS1971-46/2017(H5N8)) segment 4 hemagglutinin (HA) gene, complete cds	Nigeria	Cairina moschata	2017-02-XX
MN759487.1	Influenza A virus (A/muscovy_duck/Nigeria/KN-P52-53T_18RS1971-47/2017(H5N8)) segment 4 hemagglutinin (HA) gene, complete cds	Nigeria	Cairina moschata	2017-02-XX
MN759488.1	Influenza A virus (A/muscovy_duck/Nigeria/KN-AR71-3T_18RS1971-49/2017(H5N8)) segment 4 hemagglutinin (HA) gene, complete cds	Nigeria	Cairina moschata	2017-02-XX
MN759489.1	Influenza A virus (A/duck/Nigeria/KN-K71-4C_18RS1971-50/2017(H5N8)) segment 4 hemagglutinin (HA) gene, complete cds	Nigeria	Anatidae	2017-02-XX
MN759491.1	Influenza A virus (A/chicken/Nigeria/VRD-18-NS10_18RS1971-29/2018(H5N8)) segment 4 hemagglutinin (HA) gene, complete cds	Nigeria	Gallus gallus	2018-01-XX
OL638145.1	Influenza A virus (A/goose/Czech Republic/18520-2/2021(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Czech Republic	Anatidae	2021-09-27
OL636392.1	Influenza A virus (A/goose/Czech Republic/18520-1/2021(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Czech Republic	Anatidae	2021-09-27
OL583745.1	Influenza A virus (A/mallard/New Hampshire/AH0190827/2021(H5N3)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Anas platyrhynchos	2021-09-08
OL583753.1	Influenza A virus (A/mallard/New Hampshire/AH0190828/2021(H5N3)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Anas platyrhynchos	2021-09-08
OL583761.1	Influenza A virus (A/mallard/New Hampshire/AH0191205/2021(H5N3)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Anas platyrhynchos	2021-09-08
OL583769.1	Influenza A virus (A/mallard/New Hampshire/AH0191217/2021(H5N3)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Anas platyrhynchos	2021-09-08
OL539336.1	Influenza A virus (A/mallard/Maine/AH0179819/2021(H5N3)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Anas platyrhynchos	2021-08-31
OL539344.1	Influenza A virus (A/mallard/Maine/AH0179834/2021(H5N3)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Anas platyrhynchos	2021-09-02
OL514118.1	Influenza A virus (A/mallard/Vermont/AH0188057/2021(H5N3)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Anas platyrhynchos	2021-08-26
OL514125.1	Influenza A virus (A/mallard/Vermont/AH0188065/2021(H5N3)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Anas platyrhynchos	2021-08-26
OL514158.1	Influenza A virus (A/mallard/New York/AH0179308/2021(H5N3)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Anas platyrhynchos	2021-08-26
OL514201.1	Influenza A virus (A/mallard/Vermont/AH0188089/2021(H5N3)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Anas platyrhynchos	2021-09-02
OL514206.1	Influenza A virus (A/mallard/Vermont/AH0188123/2021(H5N2)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Anas platyrhynchos	2021-09-02
OL514221.1	Influenza A virus (A/mallard/Vermont/AH0188140/2021(H5N3)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Anas platyrhynchos	2021-09-02
OL461756.1	Influenza A virus (A/mallard/Oregon/AH0192865/2021(H5N2)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Anas platyrhynchos	2021-08-19
OL442766.1	Influenza A virus (A/environment sample/China/TZ001/2021(H5N8)) segment 4 hemagglutinin (HA) gene, complete cds	China		2021-XX-XX
OL422847.1	Influenza A virus (A/mallard/New York/AH0179249/2021(H5N4)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Anas platyrhynchos	2021-08-11
OL422862.1	Influenza A virus (A/mallard/New York/AH0179244/2021(H5N4)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Anas platyrhynchos	2021-08-11
MW689546.1	Influenza A virus (A/Whooper swan/Mongolia/01/2020(H5N6)) segment 4 hemagglutinin (HA) gene, complete cds	Mongolia	Anas carolinensis	2020-04-XX
MW689547.1	Influenza A virus (A/Swan goose/Mongolia/02/2020(H5N6)) segment 4 hemagglutinin (HA) gene, complete cds	Mongolia	Anser cygnoides	2020-04-XX
MW689548.1	Influenza A virus (A/Whooper swan/Mongolia/03/2020(H5N6)) segment 4 hemagglutinin (HA) gene, complete cds	Mongolia	Anas carolinensis	2020-04-XX
OL375237.1	Influenza A virus (A/Duck/Bangladesh/BDADAI-3093/2019(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Bangladesh	Anatidae	2019-08-01
OL376359.1	Influenza A virus (A/Duck/Bangladesh/BDADAI-3097/2019(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Bangladesh	Anatidae	2019-08-01
OL362018.1	Influenza A virus (A/chicken/Egypt/CAI11/2020(H5N8)) segment 4 hemagglutinin (HA) gene, partial cds	Egypt	Gallus gallus	2020-12-23
OK205499.1	Influenza A virus (A/chicken/Chiapas/15224/1997(H5N2)) segment 4 hemagglutinin (HA) gene, complete cds	Mexico	Gallus gallus	1997-XX-XX
OK205507.1	Influenza A virus (A/chicken/Chiapas/15405/1997(H5N2)) segment 4 hemagglutinin (HA) gene, complete cds	Mexico	Gallus gallus	1997-XX-XX
OK205515.1	Influenza A virus (A/chicken/Chiapas/28159-488/1995(H5N2)) segment 4 hemagglutinin (HA) gene, complete cds	Mexico	Gallus gallus	1995-XX-XX
OK205523.1	Influenza A virus (A/chicken/Coahuila/IA20/2011(H5N2)) segment 4 hemagglutinin (HA) gene, complete cds	Mexico	Gallus gallus	2011-XX-XX
OK205531.1	Influenza A virus (A/chicken/El Salvador/102711-1/2001(H5N2)) segment 4 hemagglutinin (HA) gene, complete cds	El Salvador	Gallus gallus	2001-XX-XX
OK205539.1	Influenza A virus (A/chicken/El Salvador/102711-2/2001(H5N2)) segment 4 hemagglutinin (HA) gene, complete cds	El Salvador	Gallus gallus	2001-XX-XX
OK205547.1	Influenza A virus (A/chicken/Guanajuato/28159-331/1995(H5N2)) segment 4 hemagglutinin (HA) gene, complete cds	Mexico	Gallus gallus	1995-XX-XX
OK205555.1	Influenza A virus (A/chicken/Guatemala/194573/2002(H5N2)) segment 4 hemagglutinin (HA) gene, complete cds	Guatemala	Gallus gallus	2002-XX-XX
OK205563.1	Influenza A virus (A/chicken/Guatemala/22066/1998(H5N2)) segment 4 hemagglutinin (HA) gene, complete cds	Guatemala	Gallus gallus	1998-XX-XX
OK205571.1	Influenza A virus (A/chicken/Guatemala/22189/1998(H5N2)) segment 4 hemagglutinin (HA) gene, complete cds	Guatemala	Gallus gallus	1998-XX-XX
OK205579.1	Influenza A virus (A/chicken/Guatemala/270475-4/2003(H5N2)) segment 4 hemagglutinin (HA) gene, complete cds	Guatemala	Gallus gallus	2003-XX-XX
OK205587.1	Influenza A virus (A/chicken/Guatemala/45511-1/2000(H5N2)) segment 4 hemagglutinin (HA) gene, complete cds	Guatemala	Gallus gallus	2000-XX-XX
OK205595.1	Influenza A virus (A/chicken/Guatemala/45511-2/2000(H5N2)) segment 4 hemagglutinin (HA) gene, complete cds	Guatemala	Gallus gallus	2000-XX-XX
OK205603.1	Influenza A virus (A/chicken/Guatemala/45511-3/2000(H5N2)) segment 4 hemagglutinin (HA) gene, complete cds	Guatemala	Gallus gallus	2000-XX-XX
