name	title	country	host	date
PP799744.1	"Influenza A virus (A/band-tailed gull/Antofagasta/228525-2/2022(H5N1)) clone new segment 4 hemagglutinin (HA) gene, complete cds"	Chile	"Larus belcheri"	2022-12-19
PP799753.1	"Influenza A virus (A/Franklin's gull/OHiggins/236195-1/2023(H5N1)) clone new segment 4 hemagglutinin (HA) gene, complete cds"	Chile	"Leucophaeus pipixcan"	2023-02-12
PP799761.1	"Influenza A virus (A/Inca tern/Arica y Parinacota/227519-1/2022(H5N1)) clone new segment 4 hemagglutinin (HA) gene, complete cds"	Chile	"Larosterna inca"	2022-12-12
PP799771.1	"Influenza A virus (A/band-tailed gull/Tarapaca/238807-1/2023(H5N1)) clone new segment 4 hemagglutinin (HA) gene, complete cds"	Chile	"Larus belcheri"	2023-02-25
PP799803.1	"Influenza A virus (A/guanay cormorant/Atacama/235520-1/2023(H5N1)) clone new segment 4 hemagglutinin (HA) gene, complete cds"	Chile	"Leucocarbo bougainvillii"	2023-02-05
PP785567.1	"Influenza A virus (A/Great grabe/Atacama/231482-1/2023(H5N1)) clone new segment 4 hemagglutinin (HA) gene, complete cds"	Chile	"Podiceps major"	2023-01-09
PP785576.1	"Influenza A virus (A/Franklin gull/OHiggins/236195-1/2023(H5N1)) clone new segment 4 hemagglutinin (HA) gene, complete cds"	Chile	"Leucophaeus pipixcan"	2023-02-12
PP785586.1	"Influenza A virus (A/Inca tern/Antofagasta/238083/2023(H5N1)) clone new segment 4 hemagglutinin (HA) gene, complete cds"	Chile	"Larosterna inca"	2023-02-22
PP785596.1	"Influenza A virus (A/Peruvean booby/OHiggins/234887-1/2023(H5N1)) clone new segment 4 hemagglutinin (HA) gene, complete cds"	Chile	"Sula variegata"	2023-01-31
PP785700.1	"Influenza A virus (A/Peruvean booby/Valparaiso/238535/2023(H5N1)) clone new segment 4 hemagglutinin (HA) gene, complete cds"	Chile	"Sula variegata"	2023-02-24
PP785712.1	"Influenza A virus (A/Great grabe/Atacama/231482-2/2023(H5N1)) clone new segment 4 hemagglutinin (HA) gene, complete cds"	Chile	"Podiceps major"	2023-01-09
PP785716.1	"Influenza A virus (A/Band-tailed gull/Antofagasta/228525-1/2022(H5N1)) clone new segment 4 hemagglutinin (HA) gene, complete cds"	Chile	"Larus belcheri"	2022-12-19
PP777983.1	"Influenza A virus (A/Inca tern/Coquimbo/239619/2023(H5N1)) clone new segment 4 hemagglutinin (HA) gene, complete cds"	Chile	"Larosterna inca"	2023-03-01
PP778673.1	"Influenza A virus (A/Peruvean booby/Atacama/230579-1/2023(H5N1)) clone new segment 4 hemagglutinin (HA) gene, complete cds"	Chile	"Sula variegata"	2023-01-03
PP761616.1	"Influenza A virus (A/Ross's goose/Kansas/W23-949A/2023(H5N1)) clone new segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Anser rossii"	2023-12-07
PP757802.1	"Influenza A virus (A/Peruvian booby/OHiggins/234887-1/2023(H5N1)) clone new segment 4 hemagglutinin (HA) gene, complete cds"	Chile	"Sula variegata"	2023-01-31
PP757806.1	"Influenza A virus (A/Inca tern/Antofagasta/238083/2023(H5N1)) clone new segment 4 hemagglutinin (HA) gene, complete cds"	Chile	"Larosterna inca"	2023-02-22
PP757817.1	"Influenza A virus (A/Peruvian booby/Atacama/230579-1/2023(H5N1)) clone new segment 4 hemagglutinin (HA) gene, complete cds"	Chile	"Sula variegata"	2023-01-03
PP757826.1	"Influenza A virus (A/great grebe/Atacama/231482-1/2023(H5N1)) clone new segment 4 hemagglutinin (HA) gene, complete cds"	Chile	"Podiceps major"	2023-01-09
PP757830.1	"Influenza A virus (A/band-tailed gull/Antofagasta/228525-1/2022(H5N1)) clone new segment 4 hemagglutinin (HA) gene, complete cds"	Chile	"Larus belcheri"	2022-12-19
PP757839.1	"Influenza A virus (A/great grebe/Atacama/231482-2/2023(H5N1)) clone new segment 4 hemagglutinin (HA) gene, complete cds"	Chile	"Podiceps major"	2023-01-09
PP757851.1	"Influenza A virus (A/Inca tern/Arica y Parinacota/227519-1/2022(H5N1)) clone new segment 4 hemagglutinin (HA) gene, complete cds"	Chile	"Larosterna inca"	2022-12-12
PP757858.1	"Influenza A virus (A/Peruvean booby/Valparaiso/238535/2023(H5N1)) clone new segment 4 hemagglutinin (HA) gene, complete cds"	Chile	"Sula variegata"	2023-02-24
PP757866.1	"Influenza A virus (A/Inca tern/Coquimbo/239619/2023(H5N1)) clone new segment 4 hemagglutinin (HA) gene, complete cds"	Chile	"Larosterna inca"	2023-03-01
PP757903.1	"Influenza A virus (A/band-tailed gull/Arica y Parinacota/232200-1/2023(H5N1)) clone new segment 4 hemagglutinin (HA) gene, complete cds"	Chile	"Larus belcheri"	2023-01-11
PP757909.1	"Influenza A virus (A/band-tailed gull/Tarapaca/238807-1/2023(H5N1)) clone new segment 4 hemagglutinin (HA) gene, complete cds"	Chile	"Larus belcheri"	2023-02-25
PP758145.1	"Influenza A virus (A/band-tailed gull/Arica y Parinacota/232200-1/2023(H5N1)) clone new segment 4 hemagglutinin (HA) gene, complete cds"	Chile	"Larus belcheri"	2023-01-11
PP758168.1	"Influenza A virus (A/band-tailed gull/Antofagasta/228525-2/2022(H5N1)) clone new segment 4 hemagglutinin (HA) gene, complete cds"	Chile	"Larus belcheri"	2022-12-19
PP732843.1	"Influenza A virus (A/Duck/Luang Namtha/245/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Laos	Anatidae	2023-04-19
PP732851.1	"Influenza A virus (A/Duck/Xiangkhouang/348/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Laos	Anatidae	2023-01-23
PP732859.1	"Influenza A virus (A/chicken/Vientiane/001/2022(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Laos	"Gallus gallus"	2022-03-08
PP732867.1	"Influenza A virus (A/chicken/Vientiane/980/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Laos	"Gallus gallus"	2023-02-24
PP721356.1	"Influenza A virus (A/environment/Bangladesh/58578/2023(H5N1)) clone new segment 4 hemagglutinin (HA) gene, complete cds"	Bangladesh		2023-08-19
OQ920204.1	"Influenza A virus (A/common pochard/Egypt/DT19799C/2021(H5N8)) segment 4 hemagglutinin (HA) gene, complete cds"	Egypt	"Aythya ferina"	2021-11-25
OR912282.1	"Influenza A virus (A/pinniped/Uruguay/P5_6923/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Uruguay	Pinnipedia	2023-09-06
OR912283.1	"Influenza A virus (A/pinniped/Uruguay/P6_6923/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Uruguay	Pinnipedia	2023-09-06
OR912284.1	"Influenza A virus (A/pinniped/Uruguay/P7_6923/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Uruguay	Pinnipedia	2023-09-06
OR912285.1	"Influenza A virus (A/pinniped/Uruguay/P8_8923/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Uruguay	Pinnipedia	2023-09-08
OR912286.1	"Influenza A virus (A/pinniped/Uruguay/P10_8923/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Uruguay	Pinnipedia	2023-09-08
OR912287.1	"Influenza A virus (A/pinniped/Uruguay/P13_11923/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Uruguay	Pinnipedia	2023-09-11
OR912288.1	"Influenza A virus (A/pinniped/Uruguay/P14_11923/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Uruguay	Pinnipedia	2023-09-11
OR912289.1	"Influenza A virus (A/pinniped/Uruguay/P15_14923/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Uruguay	Pinnipedia	2023-09-14
OR912290.1	"Influenza A virus (A/seabird/Uruguay/P16_14926/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Uruguay	Aves	2023-09-14
OR912291.1	"Influenza A virus (A/pinniped/Uruguay/P17_14923/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Uruguay	Pinnipedia	2023-09-14
OR912292.1	"Influenza A virus (A/pinniped/Uruguay/P18_14923/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Uruguay	Pinnipedia	2023-09-14
OR912293.1	"Influenza A virus (A/seabird/Uruguay/P24_41023/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Uruguay	Aves	2023-10-04
OR912294.1	"Influenza A virus (A/seabird/Uruguay/P25_41023/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Uruguay	Aves	2023-10-04
OR912295.1	"Influenza A virus (A/pinniped/Uruguay/P26_21023/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Uruguay	Pinnipedia	2023-10-02
OR912354.1	"Influenza A virus (A/pinniped/Uruguay/P4_6923/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Uruguay	Pinnipedia	2023-09-06
OR912362.1	"Influenza A virus (A/seabird/Uruguay/P23_41023/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Uruguay	Aves	2023-10-04
PP680436.1	"Influenza A virus (A/duck/Bangladesh/58825/2023(H5N1)) clone new segment 4 hemagglutinin (HA) gene, complete cds"	Bangladesh	"Anas sp."	2023-09-09
PP680480.1	"Influenza A virus (A/duck/Bangladesh/58824/2023(H5N1)) clone new segment 4 hemagglutinin (HA) gene, complete cds"	Bangladesh	"Anas sp."	2023-09-09
PP680492.1	"Influenza A virus (A/duck/Bangladesh/58745/2023(H5N1)) clone new segment 4 hemagglutinin (HA) gene, complete cds"	Bangladesh	"Anas sp."	2023-09-09
PP348272.1	"Influenza A virus (A/Eurasian wigeon/South Korea/23WS022-22/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	"South Korea"	"Mareca penelope"	2023-11-27
PP581783.1	"Influenza A virus (A/POULTRY/Egypt/A-EGY-CK-Fao-SI17-2024/2023(H5N8)) segment 4 hemagglutinin (HA) gene, partial cds"	Egypt	Aves	2023-01-22
PP581784.1	"Influenza A virus (A/POULTRY/Egypt/A-Egy-CK-S25-2023/2023(H5N8)) segment 4 hemagglutinin (HA) gene, partial cds"	Egypt	Aves	2023-01-22
PP576926.1	"Influenza A virus (A/Ross's goose/Kansas/W23-930F/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Anser rossii"	2023-12-04
PP504205.1	"Influenza A virus (A/Duck/Vientiane/987/2022(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Laos	Anatidae	2022-02-17
OR772987.1	"Influenza A virus (A/Crow/Dhaka/BDADC-546/2021(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Bangladesh	Corvus	2021-01-01
OR772989.1	"Influenza A virus (A/Crow/Dhaka/BDADC-560/2021(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Bangladesh	Corvus	2021-01-16
OR772992.1	"Influenza A virus (A/Crow/Dhaka/BDADC-588/2021(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Bangladesh	Corvus	2021-12-15
OR772994.1	"Influenza A virus (A/Crow/Dhaka/BDADC-605/2022(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Bangladesh	Corvus	2022-01-08
OR772995.1	"Influenza A virus (A/Crow/Dhaka/BDADC-618/2022(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Bangladesh	Corvus	2022-01-24
OR773000.1	"Influenza A virus (A/Crow/Bogura/BDADC-702B/2022(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Bangladesh	Corvus	2022-01-17
OR777116.1	"Influenza A virus (A/Crow/Dhaka/BDADC-595/2021(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Bangladesh	Corvus	2021-12-27
OR777118.1	"Influenza A virus (A/Crow/Dhaka/BDADC-599/2022(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Bangladesh	Corvus	2022-01-03
OR777121.1	"Influenza A virus (A/Crow/Dhaka/BDADC-609/2022(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Bangladesh	Corvus	2022-01-10
OR777123.1	"Influenza A virus (A/Crow/Dhaka/BDADC-623/2022(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Bangladesh	Corvus	2022-01-24
OR777129.1	"Influenza A virus (A/Crow/Bogura/BDADC-706B/2022(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Bangladesh	Corvus	2022-01-17
OR777132.1	"Influenza A virus (A/Crow/Bogura/BDADC-714B/2022(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Bangladesh	Corvus	2022-01-20
OR987084.1	"Influenza A virus (A/South American sea lion/Argentina/RN-PB004/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Argentina	"Otaria byronia"	2023-08-26
OR987092.1	"Influenza A virus (A/South American sea lion/Argentina/RN-PB007/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Argentina	"Otaria byronia"	2023-08-26
OR987100.1	"Influenza A virus (A/South American sea lion/Argentina/RN-PB011/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Argentina	"Otaria byronia"	2023-08-26
OR987108.1	"Influenza A virus (A/South American sea lion/Argentina/RN-PB013/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Argentina	"Otaria byronia"	2023-08-26
OR987116.1	"Influenza A virus (A/South American fur seal/Argentina/RN-PB019/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Argentina	"Arctocephalus australis"	2023-08-26
OR987124.1	"Influenza A virus (A/South American tern/Argentina/RN-PB015/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Argentina	"Sterna hirundinacea"	2023-08-26
PP378130.1	"Influenza A virus (A/Franklin's gull/OHiggins/236195-1/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Chile	"Leucophaeus pipixcan"	2023-02-12
PP348305.1	"Influenza A virus (A/Cygnus cygnus/Karakol lake/01/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Kazakhstan	"Cygnus cygnus"	2024-01-09
PP346196.1	"Influenza A virus (A/Mute swan/Mangystau/9809/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Kazakhstan	"Cygnus olor"	2023-12-27
OQ933410.1	"Influenza A virus (A/Duck/Egypt/7FAO-S/2022(H5N8)) segment 4 hemagglutinin (HA) gene, partial cds"	Egypt	Anatidae	2022-01-26
PP267965.1	"Influenza A virus (A/mute swan/Mangystau/1-S24R-2/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Kazakhstan	"Cygnus olor"	2024-01-05
PP239030.1	"Influenza A virus (A/Coot/South Korea/sw23-3/2023(H5N3)) segment 4 hemagglutinin (HA) gene, complete cds"	"South Korea"	Fulica	2023-10-12
PP191104.1	"Influenza A virus (A/Strigidae/France/LAB22278/2022(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	France	Strigidae	2022-04-XX
PP191105.1	"Influenza A virus (A/Duck/France/LAB22315/2022(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	France	Anatidae	2022-04-24
PP191106.1	"Influenza A virus (A/Duck/France/LAB22327/2022(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	France	Anatidae	2022-05-05
PP191107.1	"Influenza A virus (A/Duck/France/LAB22381/2022(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	France	Anatidae	2022-05-12
PP191108.1	"Influenza A virus (A/Griffon vulture/France/LAB22428/2022(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	France	"Gyps fulvus"	2022-06-29
PP191109.1	"Influenza A virus (A/Griffon vulture/France/LAB22440/2022(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	France	"Gyps fulvus"	2022-07-07
PP191110.1	"Influenza A virus (A/Griffon vulture/France/LAB22443/2022(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	France	"Gyps fulvus"	2022-07-07
OR783329.1	"Influenza A virus (A/Muscovy duck/Egypt/PS21061OP/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Egypt	"Cairina moschata"	2023-02-09
OR783336.1	"Influenza A virus (A/Muscovy duck/Egypt/PS21060OP/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Egypt	"Cairina moschata"	2023-02-09
OR783378.1	"Influenza A virus (A/pigeon/Egypt/RA19867OP/2021(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Egypt	"Columba sp."	2021-12-15
OR783400.1	"Influenza A virus (A/garganey/Egypt/DT20899OP/2022(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Egypt	"Spatula querquedula"	2022-12-21
OR783406.1	"Influenza A virus (A/Muscovy duck/Egypt/PS21061C/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Egypt	"Cairina moschata"	2023-02-09
OR783436.1	"Influenza A virus (A/Muscovy duck/Egypt/PS21060C/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Egypt	"Cairina moschata"	2023-02-09
OR783452.1	"Influenza A virus (A/environment/Egypt/PS21064S/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Egypt		2023-02-09
PP150341.1	"Influenza A virus (A/Griffon vulture/Spain/22-04495-049-00/2022(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Spain	"Gyps fulvus"	2022-05-10
PP094671.1	"Influenza A virus (A/South American sea lion/Brazil/OF-358_4/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Brazil	"Otaria byronia"	2023-10-12
PP094679.1	"Influenza A virus (A/South American sea lion/Brazil/OF-359_4/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Brazil	"Otaria byronia"	2023-10-12
PP068549.1	"Influenza A virus (A/duck/Bangladesh/58401/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Bangladesh	"Anas sp."	2023-06-23
OK022463.1	"Influenza A virus (A/black swan/France/21P000799_HA/2021(H5N8)) segment 4 hemagglutinin (HA) gene, partial cds"	France	"Cygnus atratus"	2021-01-04
OK022479.1	"Influenza A virus (A/swan/France/21P002105_HA/2021(H5N8)) segment 4 hemagglutinin (HA) gene, partial cds"	France	Anatidae	2021-01-08
OK022503.1	"Influenza A virus (A/eurasian curlew/France/21P003648_HA/2021(H5N3)) segment 4 hemagglutinin (HA) gene, complete cds"	France	"Numenius arquata"	2021-01-22
OK022519.1	"Influenza A virus (A/swan/France/21P004161_HA/2021(H5N8)) segment 4 hemagglutinin (HA) gene, partial cds"	France	Anatidae	2021-01-27
OK022535.1	"Influenza A virus (A/swan/France/21P006202_HA/2021(H5N8)) segment 4 hemagglutinin (HA) gene, partial cds"	France	Anatidae	2021-02-06
OK022543.1	"Influenza A virus (A/chicken/France/21P007258_HA/2021(H5N8)) segment 4 hemagglutinin (HA) gene, partial cds"	France	"Gallus gallus"	2021-03-08
OK022559.1	"Influenza A virus (A/swan/France/21P007390_HA/2021(H5N8)) segment 4 hemagglutinin (HA) gene, partial cds"	France	Anatidae	2021-03-12
OK022599.1	"Influenza A virus (A/chicken/France/21P008169_HA/2021(H5N8)) segment 4 hemagglutinin (HA) gene, partial cds"	France	"Gallus gallus"	2021-04-07
OK022607.1	"Influenza A virus (A/chicken/France/21P008654_HA/2021(H5N8)) segment 4 hemagglutinin (HA) gene, partial cds"	France	"Gallus gallus"	2021-04-19
OR646646.1	"Influenza A virus (A/goose/China/ZQ28/2023(H5N6)) segment 4 hemagglutinin (HA) gene, complete cds"	China	Anatidae	2023-09-XX
OR646660.1	"Influenza A virus (A/goose/China/ZQ25/2023(H5N6)) segment 4 hemagglutinin (HA) gene, complete cds"	China	Anatidae	2023-09-XX
PP031948.1	"Influenza A virus (A/Anser indicus/China/1/2021(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	China	"Anser indicus"	2021-12-01
PP031949.1	"Influenza A virus (A/Anser indicus/China/2/2021(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	China	"Anser indicus"	2021-12-01
PP031950.1	"Influenza A virus (A/Anser indicus/China/3/2021(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	China	"Anser indicus"	2021-12-01
PP031951.1	"Influenza A virus (A/Anser indicus/China/4/2021(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	China	"Anser indicus"	2021-12-01
PP031952.1	"Influenza A virus (A/Anser indicus/China/5/2021(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	China	"Anser indicus"	2021-12-01
OR979599.1	"Influenza A virus (A/chicken/OHiggins/242581-2/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Chile	"Gallus gallus"	2023-03-16
OR979619.1	"Influenza A virus (A/Peruvian booby/Antofagasta/236109-1/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Chile	"Sula variegata"	2023-02-10
OR979626.1	"Influenza A virus (A/South American sea lion/Bio Bio/246296-1/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Chile	"Otaria byronia"	2023-03-26
LC775579.1	"Influenza A virus A/white-tailed eagle/Japan/OU-1/2022 H5N1 viral cRNA, segment 4, complete sequence"	Japan	"Haliaeetus albicilla"	2022-11-23
OR960975.1	"Influenza A virus (A/marine otter/Tarapaca/241436/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Chile	"Lontra felina"	2023-03-10
OR960980.1	"Influenza A virus (A/Chilean dolphin/Nuble/248244-1/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Chile	"Cephalorhynchus eutropia"	2023-04-01
OR960985.1	"Influenza A virus (A/Chilean dolphin/Maule/246026/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Chile	"Cephalorhynchus eutropia"	2023-03-31
OR960992.1	"Influenza A virus (A/guanay cormorant/Tarapaca/236301/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Chile	"Leucocarbo bougainvillii"	2023-02-09
OR960998.1	"Influenza A virus (A/guanay cormorant/Atacama/235246-1/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Chile	"Leucocarbo bougainvillii"	2023-02-03
OR961005.1	"Influenza A virus (A/guanay cormorant/Arica y Parinacota/235902-2/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Chile	"Leucocarbo bougainvillii"	2023-02-06
OR961011.1	"Influenza A virus (A/guanay cormorant/Coquimbo/239080/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Chile	"Leucocarbo bougainvillii"	2023-02-27
OR961083.1	"Influenza A virus (A/Burmeister's porpoise/Antofagasta/246506-2/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Chile	"Phocoena spinipinnis"	2023-03-31
OR961095.1	"Influenza A virus (A/Franklin's gull/Maule/234329-1/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Chile	"Leucophaeus pipixcan"	2023-01-26
OR961102.1	"Influenza A virus (A/Burmeister's porpoise/Atacama/245355/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Chile	"Phocoena spinipinnis"	2023-03-27
OR961108.1	"Influenza A virus (A/Burmeister's porpoise/Antofagasta/246506-1/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Chile	"Phocoena spinipinnis"	2023-03-31
OR910145.1	"Influenza A virus (A/gray gull/Atacama/235521-1/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Chile	"Leucophaeus modestus"	2023-02-05
OR910153.1	"Influenza A virus (A/pelican/Bio Bio/236574/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Chile	Pelecanus	2023-02-13
OR910159.1	"Influenza A virus (A/cormorant/Antofagasta/236025-1/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Chile	Phalacrocorax	2023-02-06
OR910164.1	"Influenza A virus (A/Humboldt penguin/Antofagasta/236063-2/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Chile	"Spheniscus humboldti"	2023-02-05
OR910172.1	"Influenza A virus (A/chicken/Nuble/241585/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Chile	"Gallus gallus"	2023-03-13
OR910178.1	"Influenza A virus (A/Peruvian pelican/Nuble/236068-1/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Chile	"Pelecanus thagus"	2023-02-10
OR910186.1	"Influenza A virus (A/Band-tailed gull/Tarapaca/236339/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Chile	"Larus belcheri"	2023-02-10
OR910192.1	"Influenza A virus (A/turkey/Valparaiso/245562-2/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Chile	"Meleagris gallopavo"	2023-03-29
OR910199.1	"Influenza A virus (A/Peruvian booby/Antofagasta/236613/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Chile	"Sula variegata"	2023-02-13
OR910205.1	"Influenza A virus (A/South American sea lion/Atacama/242444-1/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Chile	"Otaria byronia"	2023-03-13
OR910217.1	"Influenza A virus (A/brown-hooded gull/Los Rios/247094-1/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Chile	"Chroicocephalus maculipennis"	2023-04-04
OR910223.1	"Influenza A virus (A/pelican/Arica y Parinacota/235876-4/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Chile	Pelecanus	2023-02-02
OR910231.1	"Influenza A virus (A/chicken/Atacama/235254-6/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Chile	"Gallus gallus"	2023-02-04
OR910238.1	"Influenza A virus (A/chicken/Atacama/235254-1/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Chile	"Gallus gallus"	2023-02-04
OR910243.1	"Influenza A virus (A/Chimango caracara/Coquimbo/242326-1/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Chile	"Milvago chimango"	2023-03-15
OR910248.1	"Influenza A virus (A/Peruvian booby/Arica y Parinacota/235900-1/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Chile	"Sula variegata"	2023-02-05
OR910254.1	"Influenza A virus (A/pelican/Bio Bio/235399-1/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Chile	Pelecanus	2023-02-06
OR910261.1	"Influenza A virus (A/Turkey vulture/Antofagasta/236643/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Chile	"Cathartes aura"	2023-02-13
OR910268.1	"Influenza A virus (A/kelp gull/OHiggins/235977-1/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Chile	"Larus dominicanus"	2023-02-09
OR910275.1	"Influenza A virus (A/chicken/Nuble/242159/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Chile	"Gallus gallus"	2023-03-15
OR910282.1	"Influenza A virus (A/chicken/Maule/242947-1/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Chile	"Gallus gallus"	2023-03-17
OR910289.1	"Influenza A virus (A/turkey/Valparaiso/245562-1/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Chile	"Meleagris gallopavo"	2023-03-29
OR910295.1	"Influenza A virus (A/turkey/Valparaiso/245558-4/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Chile	"Meleagris gallopavo"	2023-03-29
OR910301.1	"Influenza A virus (A/Peruvian booby/Coquimbo/238918/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Chile	"Sula variegata"	2023-02-25
