name	title	country	host	date
PQ098640.1	Influenza A virus (A/Tachybaptus ruficollis/Thurgau/V0225_HA/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Switzerland	Tachybaptus ruficollis	2023-03-01
PQ098648.1	Influenza A virus (A/Buteo buteo/Stein am Rhein/V0231_HA/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Switzerland	Buteo buteo	2023-03-02
PQ098664.1	Influenza A virus (A/Chroicocephalus ridibundus/Stein am Rhein/V0245_HA/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Switzerland	Chroicocephalus ridibundus	2023-03-06
PQ098672.1	Influenza A virus (A/Chroicocephalus ridibundus/Kaeiligen/V0250_HA/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Switzerland	Chroicocephalus ridibundus	2023-03-06
PQ098680.1	Influenza A virus (A/Chroicocephalus ridibundus/Vevey/V0254_HA/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Switzerland	Chroicocephalus ridibundus	2023-03-06
PQ098691.1	Influenza A virus (A/Cygnus olor/Zuerich/V0263/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Switzerland	Cygnus olor	2023-03-07
PQ098700.1	Influenza A virus (A/Chroicocephalus ridibundus/Lutry/V0268_HA/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Switzerland	Chroicocephalus ridibundus	2023-03-07
PQ098707.1	Influenza A virus (A/Chroicocephalus ridibundus/Baldegg/V0270_HA/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Switzerland	Chroicocephalus ridibundus	2023-03-07
PQ098715.1	Influenza A virus (A/Chroicocephalus ridibundus/Thalwil/V0278_HA/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Switzerland	Chroicocephalus ridibundus	2023-03-07
PQ098724.1	Influenza A virus (A/Chroicocephalus ridibundus/Altnau/V0282/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Switzerland	Chroicocephalus ridibundus	2023-03-08
PQ098736.1	Influenza A virus (A/Cygnus olor/Kleinandelfingen/V0969/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Switzerland	Cygnus olor	2023-12-25
PQ098748.1	Influenza A virus (A/Larus michahellis/NA/15-0039_21VIR3035_2021_HA/2021(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Switzerland	Larus michahellis	2021-02-01
PQ098749.1	Influenza A virus (A/Ardea cinerea/Basel/V0033_HA/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Switzerland	Ardea cinerea	2023-01-17
PQ098757.1	Influenza A virus (A/Larus michahellis/Luzern/V0052_HA/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Switzerland	Larus michahellis	2023-01-25
PQ098765.1	Influenza A virus (A/Cygnus atratus/Truellikon/V0085_HA/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Switzerland	Cygnus atratus	2023-02-03
PQ098776.1	Influenza A virus (A/Pavo cristatus/Seuzach/V0434_HA/2022(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Switzerland	Pavo cristatus	2022-11-16
PQ098784.1	Influenza A virus (A/Cygnus olor/San Nazzaro/V0469_HA/2022(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Switzerland	Cygnus olor	2022-11-22
PQ098792.1	Influenza A virus (A/Aythya fuligula/Bielersee/V0237_HA/2016(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Switzerland	Aythya fuligula	2016-11-13
PQ098799.1	Influenza A virus (A/Aythya fuligula/Neuenburgersee/V0246_HA/2016(H5N1)) segment 4 hemagglutinin (HA) gene, partial cds	Switzerland	Aythya fuligula	2016-11-01
PQ098807.1	Influenza A virus (A/Larus cachinnans/Neuenburgersee/V0247_HA/2016(H5N1)) segment 4 hemagglutinin (HA) gene, partial cds	Switzerland	Larus cachinnans	2016-11-01
PQ098815.1	Influenza A virus (A/Aythya fuligula/Bodensee/V0254_HA/2016(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Switzerland	Aythya fuligula	2016-11-01
PQ064270.1	Influenza A virus (A/chicken/Texas/G021090002/2002(H5N3)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Gallus gallus	2002-XX-XX
PQ057045.1	Influenza A virus (A/goose/Guangdong/S230-HA.seq/2021(H5N6)) segment 4 hemagglutinin (HA) gene, complete cds	China	Anatidae	2021-02-28
LC831696.1	Influenza A virus NIID-002(A/Ezo red fox/Hokkaido/1/2022 X A/Puerto Rico/8/1934) HA gene for Hemagglutinin, segement 4, complete cds	Japan		2023-05-25
PQ052274.1	Influenza A virus (A/cattle/TX/24-015975-007-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Bos taurus	2024-04-30
PQ037284.1	Influenza A virus (A/duck/Bangladesh/59602/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Bangladesh	Anas sp.	2023-12-27
PQ037314.1	Influenza A virus (A/duck/Bangladesh/59650/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Bangladesh	Anas sp.	2023-12-27
PQ037372.1	Influenza A virus (A/duck/Bangladesh/59601/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Bangladesh	Anas sp.	2023-12-27
PQ037576.1	Influenza A virus (A/duck/Bangladesh/59603/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Bangladesh	Anas sp.	2023-12-27
PQ009406.1	Influenza A virus (A/chicken/Bangladesh/59578/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Bangladesh	Gallus gallus	2023-12-27
PQ009604.1	Influenza A virus (A/chicken/Bangladesh/59582/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Bangladesh	Gallus gallus	2023-12-27
PP998353.1	Influenza A virus (A/Gallus gallus domesticus/Komsomolsk-na-Amure/3350_HA/2022(H5N1)) segment 4 hemagglutinin (HA) gene, partial cds	Russia	Gallus gallus	2022-11-15
PP998361.1	Influenza A virus (A/Gallus gallus domesticus/Komsomolsk-na-Amure/3352_HA/2022(H5N1)) segment 4 hemagglutinin (HA) gene, partial cds	Russia	Gallus gallus	2022-11-15
PP998369.1	Influenza A virus (A/Gallus gallus domesticus/Komsomolsk-na-Amure/3353_HA/2022(H5N1)) segment 4 hemagglutinin (HA) gene, partial cds	Russia	Gallus gallus	2022-11-15
PP998377.1	Influenza A virus (A/Gallus gallus domesticus/Komsomolsk-na-Amure/3354_HA/2022(H5N1)) segment 4 hemagglutinin (HA) gene, partial cds	Russia	Gallus gallus	2022-11-15
PP998385.1	Influenza A virus (A/Gallus gallus domesticus/Komsomolsk-na-Amure/3404_HA/2022(H5N1)) segment 4 hemagglutinin (HA) gene, partial cds	Russia	Gallus gallus	2022-11-15
PP998393.1	Influenza A virus (A/Gallus gallus domesticus/Komsomolsk-na-Amure/3406_HA/2022(H5N1)) segment 4 hemagglutinin (HA) gene, partial cds	Russia	Gallus gallus	2022-11-15
PP998401.1	Influenza A virus (A/Corvus corax/Komsomolsk-na-Amure/3413_HA/2022(H5N1)) segment 4 hemagglutinin (HA) gene, partial cds	Russia	Corvus corax	2022-11-15
PP998409.1	Influenza A virus (A/Corvus corax/Komsomolsk-na-Amure/3414_HA/2022(H5N1)) segment 4 hemagglutinin (HA) gene, partial cds	Russia	Corvus corax	2022-11-15
PP989362.1	Influenza A virus (A/Mute Swan/Karakol lake/02/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Kazakhstan	Cygnus olor	2024-01-09
OR949748.1	Influenza A virus (A/duck/Kaohsiung/20WB0242-154/2020(H5N3)) segment 4 hemagglutinin (HA) gene, complete cds	Taiwan	Anatidae	2020-12-05
OR950276.1	Influenza A virus (A/duck/Taipei/05WB830-1-5-E2/2005(H5N2)) segment 4 hemagglutinin (HA) gene, complete cds	Taiwan	Anatidae	2005-11-24
OR950308.1	Influenza A virus (A/duck/Taipei/18WB0120-1-5-E1/2018(H5N3)) segment 4 hemagglutinin (HA) gene, complete cds	Taiwan	Anatidae	2018-11-20
OR950396.1	Influenza A virus (A/duck/Taipei/19WB0235-14-16/2019(H5N3)) segment 4 hemagglutinin (HA) gene, complete cds	Taiwan	Anatidae	2019-10-27
OR950716.1	Influenza A virus (A/wild bird/Taipei/04WB12-522-11-15/2004(H5N6)) segment 4 hemagglutinin (HA) gene, complete cds	Taiwan	Aves	2004-12-01
PP947532.1	Influenza A virus (A/Chestnut Teal/Victoria/23-01686-034/2023(H5N3)) segment 4 hemagglutinin (HA) gene, complete cds	Australia	Anas castanea	2023-04-XX
PP947540.1	Influenza A virus (A/Grey Teal/Victoria/23-01686-040/2023(H5N3)) segment 4 hemagglutinin (HA) gene, complete cds	Australia	Anas gracilis	2023-04-XX
PP947548.1	Influenza A virus (A/Pacific Black Duck/Victoria/23-01686-039/2023(H5N3)) segment 4 hemagglutinin (HA) gene, complete cds	Australia	Anas superciliosa	2023-04-XX
PP786400.1	Influenza A virus (A/Procellaria aequinoctialis/UbatubaBR/2271-N/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Brazil	Procellaria aequinoctialis	2023-11-10
OR839997.1	Influenza A virus (A/Gallus gallus/Bonito/2108-SN52/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Brazil	Gallus gallus	2023-09-22
OR844540.1	Influenza A virus (A/Otaria flavescens/Rio Grande/2148-N/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Brazil	Otaria byronia	2023-10-03
OR852415.1	Influenza A virus (A/Otaria flavescens/Torres/2165-SO/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Brazil	Otaria byronia	2023-10-11
OR853704.1	Influenza A virus (A/Megascops choliba/Serra/1409-N/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Brazil	Megascops choliba	2023-05-26
OR853751.1	Influenza A virus (A/Thalasseus maximus/Ubatuba/1546-N/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Brazil	Thalasseus maximus	2023-06-05
OR857851.1	Influenza A virus (A/Sula leucogaster/Sao Francisco do Sul/2122-N/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Brazil	Sula leucogaster	2023-09-27
OR860361.1	Influenza A virus (A/Thalasseus maximus/Itapoa/1941-N/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Brazil	Thalasseus maximus	2023-09-25
OR878088.1	Influenza A virus (A/Thalasseus maximus/Antonina/1775-N/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Brazil	Thalasseus maximus	2023-06-23
OR881253.1	Influenza A virus (A/Numida meleagris/Maracaja/1843-N3/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Brazil	Numida meleagris	2023-07-15
OR889491.1	Influenza A virus (A/Buteogallus urubitinga/Itapemirim/1630-SC/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Brazil	Buteogallus urubitinga	2023-06-07
PP386940.1	Influenza A virus (A/Sterna hirundo/EspiritoSanto/1455-N/2023(H5N1)) segment 4 hemagglutinin (HA) gene, partial cds	Brazil	Sterna hirundo	2023-05-27
PP390166.1	Influenza A virus (A/Thalasseus maximus/RioGrandeSul/2177-N/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Brazil	Thalasseus maximus	2023-10-13
PP768250.1	Influenza A virus (A/Procellaria aequinoctialis/SaoSebastiaoBR/2259-N/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Brazil	Procellaria aequinoctialis	2023-11-09
PP768660.1	Influenza A virus (A/Pluvialis dominica/BertiogaBR/2252-N/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Brazil	Pluvialis dominica	2023-11-08
PP769614.1	Influenza A virus (A/Sterna hirundo/PenhaBR/2261-N/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Brazil	Sterna hirundo	2023-11-09
PP769739.1	Influenza A virus (A/Procellaria aequinoctialis/UbatubaBR/2271-N/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Brazil	Procellaria aequinoctialis	2023-11-10
PP776752.1	Influenza A virus (A/Thalasseus acuflavidus/MatinhosBR/2277-N/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Brazil	Thalasseus acuflavidus	2023-11-14
PP777458.1	Influenza A virus (A/Thalasseus acuflavidus/IlhaCompridaBR/2280-N/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Brazil	Thalasseus acuflavidus	2023-11-06
PP778505.1	Influenza A virus (A/Thalasseus maximus/PraiaGrandeBR/2339-N/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Brazil	Thalasseus maximus	2023-12-13
PP779060.1	Influenza A virus (A/Sterna hirundo/ItapemirimBR/0155-N/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Brazil	Sterna hirundo	2024-02-02
PP779933.1	Influenza A virus (A/Sterna hirundo/MacaeBR/0177-N/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Brazil	Sterna hirundo	2024-02-09
PP780174.1	Influenza A virus (A/Thalasseus acuflavidus/BertiogaBR/0291-N/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Brazil	Thalasseus acuflavidus	2024-02-22
PP780446.1	Influenza A virus (A/Sterna hirundo/PiumaBR/0448-N/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Brazil	Sterna hirundo	2024-03-02
PP782205.1	Influenza A virus (A/Sterna hirundo/SaoFranciscodeItabapoanaBR/0481-R/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Brazil	Sterna hirundo	2024-03-02
PP782339.1	Influenza A virus (A/Sterna hirundo/Cabo FrioBR/0613-N/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Brazil	Sterna hirundo	2024-03-09
PP785021.1	Influenza A virus (A/Sterna hirundo/RiodasOstrasBR/0721-N/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Brazil	Sterna hirundo	2024-03-15
PP929866.1	Influenza A virus (A/Gallus gallus/texcoco/CPA-01654-24/2024(H5N2)) clone segment 4 hemagglutinin (HA) gene segment 4 hemagglutinin (HA) gene, complete cds	Mexico	Gallus gallus	2024-02-29
PP929874.1	Influenza A virus (A/Gallus gallus/Temascalapa/CPA-04033-24/2024(H5N2)) clone segment 4 hemagglutinin (HA) gene segment 4 hemagglutinin (HA) gene, complete cds	Mexico	Gallus gallus	2024-04-10
PP929882.1	Influenza A virus (A/Gallus gallus/Tehuitzingo/CPA-04067-24/2024(H5N2)) clone segment 4 hemagglutinin (HA) gene segment 4 hemagglutinin (HA) gene, complete cds	Mexico	Gallus gallus	2024-04-10
PP929890.1	Influenza A virus (A/Gallus gallus/libres/CPA-05168-24/2024(H5N2)) clone segment 4 hemagglutinin (HA) gene segment 4 hemagglutinin (HA) gene, complete cds	Mexico	Gallus gallus	2024-04-29
PP886235.1	Influenza A virus (A/Mexico/INER-INF645_HA/2024(H5N2)) segment 4 hemagglutinin (HA) gene, complete cds	Mexico	Homo sapiens	2024-04-24
PP882998.1	Influenza A virus (A/mallard duck/Bangladesh/59264/2023(H5N1)) clone new segment 4 hemagglutinin (HA) gene, complete cds	Bangladesh	Anas platyrhynchos	2023-11-17
PP883120.1	Influenza A virus (A/duck/Bangladesh/59087/2023(H5N1)) clone new segment 4 hemagglutinin (HA) gene, complete cds	Bangladesh	Anas sp.	2023-10-24
PP883129.1	Influenza A virus (A/duck/Bangladesh/59011/2023(H5N1)) clone new segment 4 hemagglutinin (HA) gene, complete cds	Bangladesh	Anas sp.	2023-10-24
PP883139.1	Influenza A virus (A/duck/Bangladesh/59013/2023(H5N1)) clone new segment 4 hemagglutinin (HA) gene, complete cds	Bangladesh	Anas sp.	2023-10-24
PP883449.1	Influenza A virus (A/duck/Bangladesh/59131/2023(H5N1)) clone new segment 4 hemagglutinin (HA) gene, complete cds	Bangladesh	Anas sp.	2023-10-24
PP872450.1	Influenza A virus (A/mallard duck/Bangladesh/59393/2023(H5N1)) clone new segment 4 hemagglutinin (HA) gene, complete cds	Bangladesh	Anas platyrhynchos	2023-11-17
PP872466.1	Influenza A virus (A/mallard duck/Bangladesh/59386/2023(H5N1)) clone new segment 4 hemagglutinin (HA) gene, complete cds	Bangladesh	Anas platyrhynchos	2023-11-17
PP872509.1	Influenza A virus (A/mallard duck/Bangladesh/59382/2023(H5N1)) clone new segment 4 hemagglutinin (HA) gene, complete cds	Bangladesh	Anas platyrhynchos	2023-11-17
OQ933425.1	Influenza A virus (A/turkey/Egypt/fao-s110/2022(H5N1)) segment 4 hemagglutinin (HA) gene, partial cds	Egypt	Meleagris gallopavo	2022-12-22
PP853088.1	Influenza A virus (A/chicken/Serbia/22337-21/2021(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Serbia	Gallus gallus	2021-05-XX
PP853096.1	Influenza A virus (A/swan/Serbia/19524-21/2021(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Serbia	Anatidae	2021-03-XX
PP853104.1	Influenza A virus (A/swan/Serbia/4917-22/2022(H5N8)) segment 4 hemagglutinin (HA) gene, complete cds	Serbia	Anatidae	2022-09-XX
PP829625.1	Influenza A virus (A/environment/Chile/C62068/2022(H5N1)) clone new segment 4 hemagglutinin (HA) gene, complete cds	Chile		2022-12-27
PP829694.1	Influenza A virus (A/environment/Chile/C63709/2023(H5N7)) clone new segment 4 hemagglutinin (HA) gene, partial cds	Chile		2023-04-26
PP829699.1	Influenza A virus (A/environment/Chile/C62044/2022(H5N1)) clone new segment 4 hemagglutinin (HA) gene, complete cds	Chile		2022-12-13
PP829708.1	Influenza A virus (A/environment/Chile/C62069/2022(H5N1)) clone new segment 4 hemagglutinin (HA) gene, complete cds	Chile		2022-12-27
PP829711.1	Influenza A virus (A/environment/Chile/C63181/2023(H5N7)) clone new segment 4 hemagglutinin (HA) gene, complete cds	Chile		2023-03-15
PP829775.1	Influenza A virus (A/environment/Chile/C63456/2023(H5N7)) clone new segment 4 hemagglutinin (HA) gene, complete cds	Chile		2023-03-21
PP829958.1	Influenza A virus (A/environment/Chile/C64558/2023(H5N1)) clone new segment 4 hemagglutinin (HA) gene, complete cds	Chile		2023-07-19
PP829968.1	Influenza A virus (A/environment/Chile/C64567/2023(H5N8)) clone new segment 4 hemagglutinin (HA) gene, complete cds	Chile		2023-07-19
PP692235.1	Influenza A virus (A/Calidris alba/Lima/HA_4/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Peru	Calidris alba	2023-04-20
PP801670.1	Influenza A virus (A/glaucous gull/USA/22-023553-001/1905(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Larus hyperboreus	1905-07-14
PP801685.1	Influenza A virus (A/common raven/USA/22-025788-001/2022(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Corvus corax	2022-07-31
PP801786.1	Influenza A virus (A/gull/USA/22-035250-004/1905(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Laridae	1905-07-14
PP802174.1	Influenza A virus (A/bald eagle/USA/22-035250-001/1905(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Haliaeetus leucocephalus	1905-07-14
PP802182.1	Influenza A virus (A/bald eagle/USA/22-035250-002/1905(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Haliaeetus leucocephalus	1905-07-14
PP802246.1	Influenza A virus (A/black brant/USA/22-023553-002/1905(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	USA		1905-07-14
PP802478.1	Influenza A virus (A/glaucous gull/USA/22-023553-003/1905(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Larus hyperboreus	1905-07-14
PP802502.1	Influenza A virus (A/glaucous gull/USA/22-031916-001/1905(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Larus hyperboreus	1905-07-14
PP796346.1	Influenza A virus (A/Band-tailed gull/Arica y Parinacota/232200-1/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Chile	Larus belcheri	2023-01-11
PP799744.1	Influenza A virus (A/band-tailed gull/Antofagasta/228525-2/2022(H5N1)) clone new segment 4 hemagglutinin (HA) gene, complete cds	Chile	Larus belcheri	2022-12-19
PP799753.1	Influenza A virus (A/Franklin's gull/OHiggins/236195-1/2023(H5N1)) clone new segment 4 hemagglutinin (HA) gene, complete cds	Chile	Leucophaeus pipixcan	2023-02-12
PP799761.1	Influenza A virus (A/Inca tern/Arica y Parinacota/227519-1/2022(H5N1)) clone new segment 4 hemagglutinin (HA) gene, complete cds	Chile	Larosterna inca	2022-12-12
PP799771.1	Influenza A virus (A/band-tailed gull/Tarapaca/238807-1/2023(H5N1)) clone new segment 4 hemagglutinin (HA) gene, complete cds	Chile	Larus belcheri	2023-02-25
PP799803.1	Influenza A virus (A/guanay cormorant/Atacama/235520-1/2023(H5N1)) clone new segment 4 hemagglutinin (HA) gene, complete cds	Chile	Leucocarbo bougainvillii	2023-02-05
PP785567.1	Influenza A virus (A/Great grabe/Atacama/231482-1/2023(H5N1)) clone new segment 4 hemagglutinin (HA) gene, complete cds	Chile	Podiceps major	2023-01-09
PP785576.1	Influenza A virus (A/Franklin gull/OHiggins/236195-1/2023(H5N1)) clone new segment 4 hemagglutinin (HA) gene, complete cds	Chile	Leucophaeus pipixcan	2023-02-12
PP785586.1	Influenza A virus (A/Inca tern/Antofagasta/238083/2023(H5N1)) clone new segment 4 hemagglutinin (HA) gene, complete cds	Chile	Larosterna inca	2023-02-22
PP785596.1	Influenza A virus (A/Peruvean booby/OHiggins/234887-1/2023(H5N1)) clone new segment 4 hemagglutinin (HA) gene, complete cds	Chile	Sula variegata	2023-01-31
PP785700.1	Influenza A virus (A/Peruvean booby/Valparaiso/238535/2023(H5N1)) clone new segment 4 hemagglutinin (HA) gene, complete cds	Chile	Sula variegata	2023-02-24
PP785712.1	Influenza A virus (A/Great grabe/Atacama/231482-2/2023(H5N1)) clone new segment 4 hemagglutinin (HA) gene, complete cds	Chile	Podiceps major	2023-01-09
PP785716.1	Influenza A virus (A/Band-tailed gull/Antofagasta/228525-1/2022(H5N1)) clone new segment 4 hemagglutinin (HA) gene, complete cds	Chile	Larus belcheri	2022-12-19
PP777983.1	Influenza A virus (A/Inca tern/Coquimbo/239619/2023(H5N1)) clone new segment 4 hemagglutinin (HA) gene, complete cds	Chile	Larosterna inca	2023-03-01
PP778673.1	Influenza A virus (A/Peruvean booby/Atacama/230579-1/2023(H5N1)) clone new segment 4 hemagglutinin (HA) gene, complete cds	Chile	Sula variegata	2023-01-03
PP757802.1	Influenza A virus (A/Peruvian booby/OHiggins/234887-1/2023(H5N1)) clone new segment 4 hemagglutinin (HA) gene, complete cds	Chile	Sula variegata	2023-01-31
PP757806.1	Influenza A virus (A/Inca tern/Antofagasta/238083/2023(H5N1)) clone new segment 4 hemagglutinin (HA) gene, complete cds	Chile	Larosterna inca	2023-02-22
PP757817.1	Influenza A virus (A/Peruvian booby/Atacama/230579-1/2023(H5N1)) clone new segment 4 hemagglutinin (HA) gene, complete cds	Chile	Sula variegata	2023-01-03
PP757826.1	Influenza A virus (A/great grebe/Atacama/231482-1/2023(H5N1)) clone new segment 4 hemagglutinin (HA) gene, complete cds	Chile	Podiceps major	2023-01-09
PP757830.1	Influenza A virus (A/band-tailed gull/Antofagasta/228525-1/2022(H5N1)) clone new segment 4 hemagglutinin (HA) gene, complete cds	Chile	Larus belcheri	2022-12-19
PP757839.1	Influenza A virus (A/great grebe/Atacama/231482-2/2023(H5N1)) clone new segment 4 hemagglutinin (HA) gene, complete cds	Chile	Podiceps major	2023-01-09
PP757851.1	Influenza A virus (A/Inca tern/Arica y Parinacota/227519-1/2022(H5N1)) clone new segment 4 hemagglutinin (HA) gene, complete cds	Chile	Larosterna inca	2022-12-12
PP757858.1	Influenza A virus (A/Peruvean booby/Valparaiso/238535/2023(H5N1)) clone new segment 4 hemagglutinin (HA) gene, complete cds	Chile	Sula variegata	2023-02-24
PP757866.1	Influenza A virus (A/Inca tern/Coquimbo/239619/2023(H5N1)) clone new segment 4 hemagglutinin (HA) gene, complete cds	Chile	Larosterna inca	2023-03-01
PP757903.1	Influenza A virus (A/band-tailed gull/Arica y Parinacota/232200-1/2023(H5N1)) clone new segment 4 hemagglutinin (HA) gene, complete cds	Chile	Larus belcheri	2023-01-11
PP757909.1	Influenza A virus (A/band-tailed gull/Tarapaca/238807-1/2023(H5N1)) clone new segment 4 hemagglutinin (HA) gene, complete cds	Chile	Larus belcheri	2023-02-25
PP758145.1	Influenza A virus (A/band-tailed gull/Arica y Parinacota/232200-1/2023(H5N1)) clone new segment 4 hemagglutinin (HA) gene, complete cds	Chile	Larus belcheri	2023-01-11
PP758168.1	Influenza A virus (A/band-tailed gull/Antofagasta/228525-2/2022(H5N1)) clone new segment 4 hemagglutinin (HA) gene, complete cds	Chile	Larus belcheri	2022-12-19
PP751664.1	Influenza A virus (A/environment/Vietnam/LBBio15HV/2019(H5N6)) clone new segment 4 hemagglutinin (HA) gene, complete cds	Viet Nam		2019-03-12
PP751733.1	Influenza A virus (A/chicken/Vietnam/LBOral74LC/2020(H5N6)) clone new segment 4 hemagglutinin (HA) gene, complete cds	Viet Nam	Gallus gallus	2020-10-25
PP751770.1	Influenza A virus (A/chicken/Vietnam/LBFecal20LC/2019(H5N6)) clone new segment 4 hemagglutinin (HA) gene, complete cds	Viet Nam	Gallus gallus	2019-12-29
PP751782.1	Influenza A virus (A/environment/Vietnam/LBBio36HV/2020(H5N6)) clone new segment 4 hemagglutinin (HA) gene, complete cds	Viet Nam		2020-03-17
PP746147.1	Influenza A virus (A/Pintail/South Korea/KNU20-45/2020(H5N2)) segment 4 hemagglutinin (HA) gene, complete cds	South Korea	Anas acuta	2020-03-18
PP732843.1	Influenza A virus (A/Duck/Luang Namtha/245/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Laos	Anatidae	2023-04-19
PP732851.1	Influenza A virus (A/Duck/Xiangkhouang/348/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Laos	Anatidae	2023-01-23
PP732859.1	Influenza A virus (A/chicken/Vientiane/001/2022(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Laos	Gallus gallus	2022-03-08
PP732867.1	Influenza A virus (A/chicken/Vientiane/980/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Laos	Gallus gallus	2023-02-24
PP755382.1	Influenza A virus (A/skunk/New Mexico/24-006483-001/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Mephitidae	2024-02-23
OQ920188.1	Influenza A virus (A/duck/Egypt/BA19903OP/2021(H5N8)) segment 4 hemagglutinin (HA) gene, complete cds	Egypt	Anas sp.	2021-12-29
OQ920196.1	Influenza A virus (A/duck/Egypt/BA20036OP/2022(H5N8)) segment 4 hemagglutinin (HA) gene, complete cds	Egypt	Anas sp.	2022-01-19
OQ920204.1	Influenza A virus (A/common pochard/Egypt/DT19799C/2021(H5N8)) segment 4 hemagglutinin (HA) gene, complete cds	Egypt	Aythya ferina	2021-11-25
OR912282.1	Influenza A virus (A/pinniped/Uruguay/P5_6923/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Uruguay	Pinnipedia	2023-09-06
OR912283.1	Influenza A virus (A/pinniped/Uruguay/P6_6923/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Uruguay	Pinnipedia	2023-09-06
OR912284.1	Influenza A virus (A/pinniped/Uruguay/P7_6923/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Uruguay	Pinnipedia	2023-09-06
